src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.12,172.19.0.4,39730,9092,6,2025-11-23 19:15:40,8.53854,616.8501875027815,6.324266209445644,2.225204777397541,4.099061432048102,19,35,2583,2684,178,131,135.94736842105263,14.423933634617322,88,66,76.68571428571428,10.995509287422566,178,66,97.53703703703704,30.862126473723578,952.4708504801097,380,700,20,19,0.16110452830188673,0.501545,0.0,0.2334537324923861,8.538498,0.503302,0.0,0.47436100000000003,0.11505155564982354,8.538516,0.501545,0.000445,0.25113282352941174,0.24969584384176524,19,17,0,0,0,0,0,36,54,0,0,1.8421052631578947,97.53703703703704,106,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.94736842105263,76.68571428571428,0,19,35,2583,2684
172.19.0.12,172.19.0.4,39736,9092,6,2025-11-23 19:15:41,6.891787,287.4435904649984,2.321603961352839,1.596102723430077,0.7255012379227623,11,5,1527,454,220,66,138.8181818181818,68.17599975173638,107,80,90.8,13.227244611029162,220,66,123.8125,61.200713588568554,3745.52734375,220,100,20,6,0.45945246666666667,3.258598,0.0,0.9184001773386782,6.891787,3.258598,0.0,0.6891787,1.052076953640374,6.890632,3.258857,0.630367,1.722658,0.9942801718160228,6,5,0,0,0,0,0,11,16,0,0,0.45454545454545453,123.8125,63,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.8181818181818,90.8,0,11,5,1527,454
172.19.0.12,172.19.0.4,34872,9092,6,2025-11-23 19:15:41,0.001574,324650.5717916137,2541.296060991105,1905.972045743329,635.3240152477763,3,1,316,195,125,66,105.33333333333333,27.81286672667087,195,195,195.0,0.0,195,66,127.75,45.6912190688758,2087.6875,60,20,20,2,0.0005246666666666667,0.001542,0.0,0.0007194819123662679,0.001574,0.001574,0.0,0.000787,0.000787,0,0,0,0,0,2,1,0,0,0,0,0,3,4,0,0,0.3333333333333333,127.75,63,55264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.33333333333333,195.0,0,3,1,316,195
