src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.2,172.19.0.12,35968,80,6,2025-11-17 20:35:30,0.010592,125755.28700906344,1038.5196374622356,660.8761329305136,377.64350453172204,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0010592000000000002,0.007217,0.0,0.0021965002982016644,0.010592,0.007217,0.0,0.0017653333333333334,0.0026156065368391243,0.010468,0.007515,0.00026,0.0034893333333333334,0.0030148926275334513,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.4,35846,9092,6,2025-11-17 20:35:30,8.994819,19601.28380571082,51.47407635439913,29.46140439290663,22.0126719614925,265,198,149778,26532,778,66,565.2,289.9523994766454,134,134,134.0,0.0,778,66,380.79913606911447,305.98882770035794,93629.16267743935,5300,3960,20,199,0.019469305194805196,0.176668,0.0,0.042763707076519185,8.994819,0.176668,0.0,0.03407128409090909,0.05218959120461568,8.952757,0.218789,0.008221,0.04544546700507615,0.07378119730990013,199,198,0,0,0,0,0,397,463,0,0,0.7471698113207547,380.79913606911447,63,43264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.2,134.0,0,265,198,149778,26532
172.19.0.2,172.19.0.12,35974,80,6,2025-11-17 20:35:30,0.009871,135548.57663863845,1114.3754432175058,709.148009320231,405.22743389727486,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0009870999999999999,0.007571,0.0,0.002256922969443131,0.009871,0.007571,0.0,0.0016451666666666665,0.002727121157109738,0.009783,0.007776,0.00019,0.003261,0.0032609508838169683,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,35984,80,6,2025-11-17 20:35:30,0.009978,135097.21387051512,1102.4253357386249,701.543395470034,400.8819402685909,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0009978,0.006948,0.0,0.002105556496511077,0.009978,0.006948,0.0,0.0016630000000000002,0.002517942546339504,0.009845999999999999,0.007148,0.000262,0.003282,0.002874141726962445,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,35998,80,6,2025-11-17 20:35:30,0.010628,148757.99774181406,1223.1840421528038,752.7286413248024,470.4554008280015,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0008856666666666667,0.00734,0.0,0.0020571085829926973,0.010628,0.00734,0.0,0.0015182857142857144,0.0025163229814431165,0.010490000000000001,0.007582,8.8e-05,0.0026225,0.0030116648634932806,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,36002,80,6,2025-11-17 20:35:30,0.008822,178530.94536386308,1473.5887553842665,906.823849467241,566.7649059170257,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.0007351666666666666,0.006136,0.0,0.001723337161504452,0.008822,0.006136,0.0,0.0012602857142857142,0.002110177021300462,0.008693,0.006379,4.7e-05,0.00217325,0.0025606686992854033,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,36016,80,6,2025-11-17 20:35:30,0.010428,151227.46451860375,1246.6436517069428,767.1653241273494,479.47832757959344,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.000869,0.006905,0.0,0.0019809482998469864,0.010428,0.006905,0.0,0.0014897142857142856,0.0024198008604184008,0.01033,0.007085,8e-05,0.0025825,0.0028282544528383576,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.4,172.19.0.2,9092,38516,6,2025-11-17 20:35:30,8.559855,611.692604606036,6.42534248535752,4.322503126513241,2.1028393588442795,37,18,2860,2376,88,66,77.29729729729729,10.995981735025742,132,132,132.0,0.0,132,66,95.2,27.205881717011117,740.1599999999997,740,360,20,19,0.15851583333333336,0.502252,0.0,0.23233432731492698,8.559855,0.502252,0.0,0.23777375000000006,0.2492459168096814,8.557706,0.504525,0.502037,0.5033944705882353,0.000669793481573603,19,18,0,0,0,0,0,37,55,0,0,0.4864864864864865,95.2,50476,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.29729729729729,132.0,0,37,18,2860,2376
172.19.0.2,172.19.0.12,36032,80,6,2025-11-17 20:35:30,0.009157,145462.4877143169,1201.266790433548,764.442503003167,436.8242874303811,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0009157,0.006787,0.0,0.002030082611619537,0.009157,0.006787,0.0,0.0015261666666666668,0.0024435265100987862,0.009047,0.006971,0.000212,0.0030156666666666665,0.0028770091337282115,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,36034,80,6,2025-11-17 20:35:30,0.007302,183237.46918652422,1506.4365927143247,958.6414680909339,547.7951246233908,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0007302,0.005341,0.0,0.0016027916770435266,0.007302,0.005341,0.0,0.001217,0.0019259088763490342,0.007215999999999999,0.005493,0.000155,0.002405333333333333,0.0022582303297543015,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
