src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.2,172.19.0.12,43282,80,6,2025-11-17 20:36:48,0.011301,117865.67560392886,973.3651889213344,619.4142111317582,353.95097778957614,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0011301,0.007939,0.0,0.0024079151334712775,0.011301,0.007939,0.0,0.0018835,0.0028833828945644155,0.011188,0.008166,0.000258,0.003729333333333333,0.00329979972456242,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.4,35846,9092,6,2025-11-17 20:36:48,8.999509,19583.735068213166,51.33613400464403,29.334933716939446,22.001200287704584,264,198,149712,26532,778,66,567.0909090909091,288.8655961595775,134,134,134.0,0.0,778,66,381.4805194805195,305.9687239083755,93616.86001011974,5280,3960,20,199,0.019521711496746204,0.176993,0.0,0.042884540310531676,8.998531,0.176993,0.0,0.03421494676806083,0.05235187934066042,8.997958,0.217748,0.007671,0.04567491370558375,0.07392562477423907,199,198,0,0,0,0,0,397,462,0,0,0.75,381.4805194805195,63,43264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.0909090909091,134.0,0,264,198,149712,26532
172.19.0.2,172.19.0.12,43294,80,6,2025-11-17 20:36:48,0.009783,136767.86261882857,1124.399468465706,715.5269344781764,408.8725339875294,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0009783,0.007202,0.0,0.002157096337672474,0.009783,0.007202,0.0,0.0016305000000000002,0.0025945046251645036,0.009681,0.007422,0.000219,0.0032270000000000003,0.003058052648336846,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,43306,80,6,2025-11-17 20:36:48,0.011872,113544.474393531,926.5498652291104,589.622641509434,336.92722371967653,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0011872,0.008318,0.0,0.0024999952319954533,0.011872,0.008318,0.0,0.0019786666666666668,0.0029950051567382806,0.011668000000000001,0.008618,0.000357,0.0038893333333333336,0.0034770140766020624,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,43308,80,6,2025-11-17 20:36:48,0.011313,139750.72924953594,1149.1204808627242,707.1510651462919,441.9694157164324,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0009427499999999999,0.008025,0.0,0.002205946249156281,0.011313,0.008025,0.0,0.001616142857142857,0.0027009268477199994,0.011133,0.008486,8.8e-05,0.00278325,0.003375069286325838,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,43314,80,6,2025-11-17 20:36:48,0.010572,148978.43359818388,1229.6632614453274,756.7158531971245,472.9474082482028,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.000881,0.007498,0.0,0.002081484966716471,0.010572,0.007498,0.0,0.0015102857142857142,0.002553487682942445,0.010437,0.007803,0.00011,0.00260925,0.0031104057914522988,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,43320,80,6,2025-11-17 20:36:49,0.009086,173563.72441118202,1430.7726172132952,880.4754567466432,550.2971604666519,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.0007571666666666667,0.00612,0.0,0.0017501839347781579,0.009086,0.00612,0.0,0.001298,0.002140200724898752,0.008997999999999999,0.006332,3.8e-05,0.0022494999999999998,0.0025499189693007893,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.4,172.19.0.2,9092,38516,6,2025-11-17 20:36:49,8.561598,611.5680740908415,6.42403439171052,4.321623136241622,2.102411255468897,37,18,2860,2376,88,66,77.29729729729729,10.995981735025742,132,132,132.0,0.0,132,66,95.2,27.205881717011117,740.1599999999997,740,360,20,19,0.15854811111111114,0.5019,0.0,0.23227845350057177,8.561598,0.5019,0.0,0.23782216666666667,0.2491524120835032,8.558164,0.505222,0.501467,0.503421411764706,0.0009162827112416881,19,18,0,0,0,0,0,37,55,0,0,0.4864864864864865,95.2,50476,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.29729729729729,132.0,0,37,18,2860,2376
172.19.0.2,172.19.0.12,43334,80,6,2025-11-17 20:36:49,0.009544,139564.12405699916,1152.5565800502934,733.4450963956413,419.11148365465215,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0009543999999999999,0.006353,0.0,0.001946610448959935,0.009544,0.006353,0.0,0.0015906666666666667,0.002317135564057965,0.009438,0.006553,0.000328,0.003146,0.002575247172603049,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,43336,80,6,2025-11-17 20:36:49,0.010386,128827.26747544772,1059.1180435201234,673.9842095128057,385.13383400731755,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0010386,0.007223,0.0,0.0021697467686345334,0.010386000000000001,0.007223,0.0,0.001731,0.0025892513718576396,0.010236,0.007579,0.000308,0.003412,0.0030620621591774828,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
