src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.2,172.19.0.12,37554,80,6,2025-11-17 20:33:32,0.009939,134017.5067914277,1106.75118221149,704.2962068618573,402.4549753496328,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0009939,0.006516,0.0,0.0020139002184815413,0.009939,0.006516,0.0,0.0016565,0.002395633788791601,0.009829,0.006735,0.000285,0.003276333333333333,0.0026538557274694155,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.4,35846,9092,6,2025-11-17 20:33:32,9.168814,19222.11531393264,50.388196335971045,28.793255049126312,21.594941286844733,264,198,149712,26532,778,66,567.0909090909091,288.8655961595775,134,134,134.0,0.0,778,66,381.4805194805195,305.9687239083755,93616.86001011974,5280,3960,20,199,0.019888967462039043,0.178139,0.0,0.04307732836734332,9.167394999999999,0.178139,0.0,0.03485701520912547,0.05246665316353119,9.167977,0.219556,0.009622,0.046537954314720804,0.07403784833902888,199,198,0,0,0,0,0,397,462,0,0,0.75,381.4805194805195,63,43264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.0909090909091,134.0,0,264,198,149712,26532
172.19.0.2,172.19.0.12,37570,80,6,2025-11-17 20:33:32,0.010265,130345.83536288359,1071.602532878714,681.9288845591817,389.6736483195324,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0010264999999999999,0.00767,0.0,0.002289472526587729,0.010265,0.00767,0.0,0.0017108333333333333,0.0027594942421070973,0.010159999999999999,0.007937,0.000213,0.0033866666666666663,0.0033001466970760895,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,37572,80,6,2025-11-17 20:33:32,0.009837,137033.648470062,1118.2271017586663,711.5990647555149,406.62803700315135,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0009837000000000001,0.007141,0.0,0.0021376956308137036,0.009837,0.007141,0.0,0.0016395000000000001,0.002566752731241039,0.009729,0.007406,0.000254,0.003243,0.003035510171289169,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,37578,80,6,2025-11-17 20:33:32,0.010362,152576.7226404169,1254.5840571318279,772.0517274657402,482.53232966608766,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0008635,0.007109,0.0,0.0020121775725152422,0.010362,0.007109,0.0,0.0014802857142857146,0.002463270921488958,0.010239,0.007313,5.4e-05,0.00255975,0.002926339298082162,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,37582,80,6,2025-11-17 20:33:32,0.009389,167749.49408882734,1384.5989988284164,852.0609223559485,532.5380764724678,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.0007824166666666666,0.005987,0.0,0.0017246103162904818,0.009389,0.005987,0.0,0.0013412857142857146,0.002096845638728102,0.009269999999999999,0.006205,9.2e-05,0.0023175,0.0024601945553146803,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,37592,80,6,2025-11-17 20:33:32,0.009611,164082.82176672562,1352.6167932577255,832.3795650816772,520.2372281760483,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.0008009166666666667,0.006728,0.0,0.0018831973457541713,0.009611,0.006728,0.0,0.0013729999999999999,0.0023095472654675354,0.00951,0.006942,9.5e-05,0.0023775000000000003,0.0027641975779600127,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.2,172.19.0.12,37604,80,6,2025-11-17 20:33:32,0.010706,124416.2152064263,1027.4612366897068,653.8389688025406,373.62226788716606,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0010706000000000001,0.00779,0.0,0.0023323312886466196,0.010706,0.00779,0.0,0.0017843333333333333,0.0028007744563880105,0.010584999999999999,0.0081,0.000236,0.0035283333333333334,0.0033354804085102274,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,37620,80,6,2025-11-17 20:33:32,0.010907,122673.51242321444,1008.5266342715687,641.7896763546346,366.7369579169341,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0010907,0.007827,0.0,0.0023490894427415916,0.010907,0.007827,0.0,0.0018178333333333334,0.002818194541230648,0.010783,0.00814,0.000256,0.003594333333333333,0.003329925357855471,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,37632,80,6,2025-11-17 20:33:32,0.008112,166173.57001972388,1356.0157790927024,862.9191321499014,493.0966469428008,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0008112000000000001,0.005195,0.0,0.0016139059328226042,0.008112,0.005195,0.0,0.001352,0.001915295538552732,0.008005,0.005399,0.000246,0.0026683333333333333,0.0021149711319280195,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,37634,80,6,2025-11-17 20:33:32,0.008688,181975.13812154697,1496.316758747698,920.8103130755065,575.5064456721916,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0007240000000000001,0.005974,0.0,0.0016868670664874576,0.008688,0.005974,0.0,0.0012411428571428573,0.002064155201015067,0.008605,0.006235,4.4e-05,0.00215125,0.002503138068005838,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,37636,80,6,2025-11-17 20:33:32,0.008484,185643.56435643564,1532.2960867515324,942.951438000943,589.3446487505894,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.0007070000000000001,0.006104,0.0,0.001706477561137757,0.008484,0.006104,0.0,0.001212,0.0020984833979397054,0.008401,0.006275,4.7e-05,0.00210025,0.002520086246043972,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,37642,80,6,2025-11-17 20:33:32,0.009397,167819.5168670852,1383.420240502288,851.3355326167925,532.0847078854953,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.0007830833333333334,0.00674,0.0,0.001855511540354543,0.009397,0.00674,0.0,0.0013424285714285715,0.0022770809545269548,0.009267,0.006919,0.000164,0.0023167500000000002,0.0027248629667379607,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.2,172.19.0.12,37658,80,6,2025-11-17 20:33:33,0.00712,187078.65168539327,1544.9438202247193,983.1460674157304,561.7977528089888,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0007119999999999999,0.00449,0.0,0.0014097617529213932,0.0071200000000000005,0.00449,0.0,0.0011866666666666666,0.0016665220937296,0.007037,0.00471,0.000153,0.0023456666666666665,0.0018643433756210849,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,37662,80,6,2025-11-17 20:33:33,0.006651,201172.7559765449,1653.886633588934,1052.473312283867,601.4133213050669,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0006651,0.004691,0.0,0.0014203344993345755,0.006651,0.004691,0.0,0.0011085,0.001703765511056808,0.006587,0.00483,0.000156,0.0021956666666666665,0.0019539345491142285,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,37676,80,6,2025-11-17 20:33:33,0.006882,195873.2926474862,1598.3725661145015,1017.146178436501,581.2263876780006,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0006882,0.005097,0.0,0.0015247067127811826,0.006882,0.005097,0.0,0.001147,0.0018350741129447609,0.006807,0.005254,0.00015,0.0022689999999999997,0.0021718150627221154,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,37684,80,6,2025-11-17 20:33:33,0.008585,184158.41584158415,1514.26907396622,931.8578916715201,582.4111822947,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0007154166666666666,0.005567,0.0,0.0015928806953824954,0.008585,0.005567,0.0,0.0012264285714285712,0.0019395517786439259,0.008458,0.005715,8.6e-05,0.0021145,0.0022583693785561297,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,37698,80,6,2025-11-17 20:33:33,0.009793,160829.16368834884,1327.478811395895,816.9100377820893,510.5687736138058,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.0008160833333333333,0.007089,0.0,0.001961317433866555,0.009793,0.007089,0.0,0.0013990000000000003,0.002410385742691702,0.009696,0.007448,7.6e-05,0.002424,0.002990642489499539,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,37714,80,6,2025-11-17 20:33:33,0.009428,167267.71319473907,1378.8714467543487,848.536274925753,530.3351718285957,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.0007856666666666667,0.006349,0.0,0.0017928285534936747,0.009427999999999999,0.006349,0.0,0.0013468571428571427,0.002190602489112555,0.009297999999999999,0.006572,9e-05,0.0023245,0.0026092076862526676,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.2,172.19.0.12,37730,80,6,2025-11-17 20:33:33,0.006193,215081.54367834653,1776.1989342806396,1130.3084127240434,645.8905215565962,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0006192999999999999,0.004279,0.0,0.0012942730816948949,0.006193,0.004279,0.0,0.0010321666666666667,0.0015444630584409873,0.00611,0.004472,0.000144,0.002036666666666667,0.0018080857895084023,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,37744,80,6,2025-11-17 20:33:33,0.008234,162496.9638085985,1335.9242166626184,850.1335924216662,485.7906242409521,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0008234,0.006382,0.0,0.0018945612262473862,0.008234,0.006382,0.0,0.0013723333333333333,0.0022916607272650304,0.008159999999999999,0.006643,0.000149,0.00272,0.002818266251912098,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,37756,80,6,2025-11-17 20:33:33,0.008409,160304.43572362946,1308.1222499702699,832.4414317992627,475.6808181710073,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0008409,0.006154,0.0,0.001841866469101384,0.008409,0.006154,0.0,0.0014015,0.002213855215832026,0.008311,0.006329,0.00023,0.0027703333333333334,0.0025919365132828563,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,37766,80,6,2025-11-17 20:33:33,0.010051,157297.78131529203,1293.4036414287136,795.94070241767,497.4629390110437,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0008375833333333333,0.007216,0.0,0.0020039343576380496,0.010051000000000001,0.007216,0.0,0.0014358571428571428,0.002462443584767632,0.009948,0.007451,8.4e-05,0.002487,0.0029713997543245503,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,37770,80,6,2025-11-17 20:33:33,0.008561,183973.83483237942,1518.5141922672587,934.4702721644669,584.0439201027917,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.0007134166666666666,0.006124,0.0,0.0017132547221751805,0.008561000000000001,0.006124,0.0,0.001223,0.00210619528330793,0.008473999999999999,0.00631,4.3e-05,0.0021184999999999997,0.002533586637555542,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,37772,80,6,2025-11-17 20:33:33,0.009276,170008.62440707203,1401.4661492022424,862.44070720138,539.0254420008624,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.0007729999999999999,0.006288,0.0,0.0017959822289395479,0.009276,0.006288,0.0,0.0013251428571428574,0.002195715856491677,0.009191,0.006469,4.7e-05,0.00229775,0.0026004568228486314,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.2,172.19.0.12,37788,80,6,2025-11-17 20:33:33,0.010414,127904.74361436529,1056.2704052237373,672.1720760514692,384.0983291722681,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0010413999999999998,0.007365,0.0,0.002219133037922693,0.010414,0.007365,0.0,0.0017356666666666668,0.0026565797978269396,0.010283,0.007593,0.000293,0.003427666666666667,0.00306802926249988,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,37798,80,6,2025-11-17 20:33:33,0.007331,182512.6176510708,1500.4774246351112,954.8492702223435,545.6281544127677,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0007331,0.004977,0.0,0.0015097260314374924,0.007331,0.004977,0.0,0.0012218333333333332,0.0018002284500091151,0.007237,0.005133,0.00028,0.0024123333333333336,0.002024434790805133,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
