src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.3,172.19.0.4,55256,9092,6,2025-11-25 23:36:18,8.303407,1647.9982253067928,7.46681452565194,2.7699473240321715,4.696867201619769,23,39,3041,10643,179,66,132.2173913043478,36.52867428977706,3069,66,272.8974358974359,599.5842489024265,3069,66,220.70967741935485,480.88575489526227,231251.10926118624,460,780,20,19,0.13612142622950818,1.131938,0.0,0.23733879036554262,8.303397,1.131938,0.0,0.3774271363636364,0.26271185664496577,8.30338,1.174814,1.9e-05,0.21850999999999998,0.2744451994913412,19,21,0,0,0,0,0,40,62,0,0,1.6956521739130435,220.70967741935485,223,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.2173913043478,272.8974358974359,0,23,39,3041,10643
172.19.0.3,172.19.0.4,55270,9092,6,2025-11-25 23:36:19,6.816928,286.93276502260255,2.347098282393477,1.6136300691455154,0.7334682132479615,11,5,1500,456,223,66,136.36363636363637,65.87629277982501,108,80,91.2,13.717142559585797,223,66,122.25,58.99629225637828,3480.5625,220,100,20,6,0.45446186666666666,3.207248,0.0,0.9037904334342755,6.816928,3.207248,0.0,0.6816928,1.0345791593726215,6.815352,3.20746,0.608727,1.703838,0.9672924188018327,6,5,0,0,0,0,0,11,16,0,0,0.45454545454545453,122.25,63,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.36363636363637,91.2,0,11,5,1500,456
172.19.0.3,172.19.0.4,57430,9092,6,2025-11-25 23:36:19,6.12366,252.6266971059791,2.122913421058648,1.4697092915021408,0.6532041295565071,9,4,1200,347,220,66,133.33333333333334,61.45278223517992,107,80,86.75,11.691342951089922,220,66,119.0,55.84594193644898,3118.769230769231,180,80,20,5,0.510305,3.003833,0.0,1.0837702636241686,6.12366,3.003833,0.0,0.7654575,1.2516103968330161,6.123514,3.004209,0.268259,2.0411713333333332,1.2551967528124381,5,4,0,0,0,0,0,9,13,0,0,0.4444444444444444,119.0,63,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.33333333333334,86.75,0,9,4,1200,347
172.19.0.3,3.221.74.187,47176,443,6,2025-11-25 23:36:20,0.715109,13516.820512677088,25.170987919324187,13.983882177402327,11.187105741921862,10,8,4209,5457,1734,66,420.9,636.6491105781896,2962,66,682.125,976.790463392738,2962,66,537.0,816.1379240735669,666081.1111111111,200,160,20,4,0.04206523529411765,0.223502,0.0,0.08405926815858203,0.715109,0.259291,0.0,0.07945655555555556,0.11025632594611433,0.49226,0.231576,7e-06,0.07032285714285715,0.10048719827126322,4,3,0,0,0,3,0,7,16,0,0,0.8,537.0,64240,26847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.9,682.125,0,10,8,4209,5457
172.19.0.3,172.19.0.4,57416,9092,6,2025-11-25 23:36:22,4.510586,662.2199421538576,6.65102051041705,2.438707520486252,4.2123129899307985,11,19,1535,1452,178,131,139.54545454545453,18.127646572236944,88,66,76.42105263157895,10.984753977427001,178,66,99.56666666666666,33.49993366494262,1122.2455555555557,220,380,20,11,0.15553744827586208,0.501207,0.0,0.23138286966762822,4.510575,0.501955,0.0,0.4510575,0.15035320394607493,4.510568,0.501207,0.000551,0.2505871111111111,0.24987530278207187,11,9,0,0,0,0,0,20,30,0,0,1.7272727272727273,99.56666666666666,84,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.54545454545453,76.42105263157895,0,11,19,1535,1452
172.19.0.3,172.19.0.4,41032,9092,6,2025-11-25 23:36:24,0.390562,23371.44934735074,43.527020037791694,23.043716490595603,20.48330354719609,9,8,8312,816,1657,66,923.5555555555555,767.8731248080435,138,66,102.0,36.0,1657,66,536.9411764705883,693.4846764996271,480920.99653979245,180,160,20,5,0.024410125,0.3281,0.0,0.07912072338195837,0.390562,0.3281,0.0,0.048820249999999996,0.10644734548563199,0.390483,0.328164,0.000224,0.055783285714285716,0.11304739785684624,5,4,0,0,0,0,0,9,17,0,0,0.8888888888888888,536.9411764705883,63,60865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.5555555555555,102.0,0,9,8,8312,816
