src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.4,172.19.0.3,9092,41758,6,2025-11-23 13:27:05,9.037625,608.8989087287866,6.417615247368639,4.315293011161671,2.1023222362069682,39,19,3014,2489,88,66,77.28205128205128,10.996383363374218,131,131,131.0,0.0,131,66,94.87931034482759,26.775617824229627,716.9337098692033,780,380,20,20,0.15855482456140352,0.501727,0.0,0.23243773568610046,9.037625,0.501727,0.0,0.23783223684210528,0.24937175289519628,9.036761,0.503197,0.500553,0.5020422777777778,0.000709456192802752,20,19,0,0,0,0,0,39,58,0,0,0.48717948717948717,94.87931034482759,50476,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.28205128205128,131.0,0,39,19,3014,2489
172.19.0.3,172.19.0.4,37278,9092,6,2025-11-23 13:27:05,9.075917,21255.372873066157,55.75194220044101,31.952694146497812,23.7992480539432,290,216,162672,30240,777,66,560.9379310344827,292.0630357253357,140,140,140.0,0.0,777,66,381.2490118577075,303.70642752430666,92237.59411957694,5800,4320,20,216,0.017972112871287128,0.173004,0.0,0.042698804990641645,9.075917,0.173004,0.0,0.03140455709342561,0.05272709038158972,8.870302,0.215182,0.002666,0.041257218604651175,0.0742578935761456,216,216,0,0,0,0,0,432,506,0,0,0.7448275862068966,381.2490118577075,63,43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.9379310344827,140.0,0,290,216,162672,30240
172.19.0.3,172.19.0.14,58218,80,6,2025-11-23 13:27:05,0.003739,356244.9852901845,2941.963091735758,1872.1583311045733,1069.8047606311848,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.00037390000000000004,0.002509,0.0,0.0007698073070580715,0.003739,0.002509,0.0,0.0006231666666666667,0.0009162218466191593,0.003701,0.002607,8.6e-05,0.0012336666666666665,0.0010414907051380193,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.3,172.19.0.14,58224,80,6,2025-11-23 13:27:05,0.003279,408051.2351326624,3354.681305275999,2134.797194266545,1219.8841110094543,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0003279,0.002075,0.0,0.0006435977703503952,0.0032790000000000002,0.002075,0.0,0.0005465,0.000759775350569715,0.0032540000000000004,0.002243,7.1e-05,0.0010846666666666667,0.0008925963377822152,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.3,172.19.0.14,58226,80,6,2025-11-23 13:27:05,0.002324,580034.4234079174,4733.218588640275,3012.0481927710844,1721.170395869191,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.00023239999999999996,0.001556,0.0,0.000484945605197119,0.002324,0.001556,0.0,0.00038733333333333333,0.0005783907752453257,0.002307,0.001588,3.4e-05,0.000769,0.0006371922786726154,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.3,172.19.0.14,58234,80,6,2025-11-23 13:27:05,0.002579,612640.5583559519,5040.713454827453,3101.9775106630477,1938.7359441644046,8,5,814,766,278,66,101.75,69.1117754076684,494,66,153.2,170.42816668614375,494,66,121.53846153846153,121.397386478404,14737.325443786985,160,100,20,2,0.00021491666666666667,0.001356,0.0,0.00043743884493212937,0.002579,0.001356,0.0,0.00036842857142857147,0.0005262978127971862,0.002544,0.001439,2.8e-05,0.000636,0.0006044207971272993,2,1,0,0,2,3,0,3,11,0,0,0.625,121.53846153846153,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.75,153.2,0,8,5,814,766
172.19.0.3,172.19.0.14,58250,80,6,2025-11-23 13:27:05,0.00222,709009.009009009,5855.855855855855,3603.6036036036035,2252.252252252252,8,5,811,763,275,66,101.375,68.15595626942667,491,66,152.6,169.22836641650832,491,66,121.07692307692308,120.39260234011412,14494.378698224853,160,100,20,2,0.00018499999999999997,0.001539,0.0,0.000433951994272792,0.00222,0.001539,0.0,0.0003171428571428571,0.0005313299831746824,0.002203,0.001617,1e-05,0.00055075,0.0006516223503686778,2,1,0,0,2,3,0,3,11,0,0,0.625,121.07692307692308,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.375,152.6,0,8,5,811,763
172.19.0.3,172.19.0.14,58264,80,6,2025-11-23 13:27:05,0.002157,730644.4135373203,6026.889197960129,3708.8548910523873,2318.034306907742,8,5,808,768,280,66,101.0,69.48381106416083,496,66,153.6,171.22803508771568,496,66,121.23076923076923,122.07573553782338,14902.485207100593,160,100,20,2,0.00017975,0.001305,0.0,0.0003864479535892684,0.002157,0.001305,0.0,0.00030814285714285714,0.0004670360734221191,0.002136,0.001406,1e-05,0.000534,0.000571001313483603,2,1,0,0,2,3,0,3,11,0,0,0.625,121.23076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,153.6,0,8,5,808,768
172.19.0.3,172.19.0.4,41760,9092,6,2025-11-23 13:27:05,6.188792,249.64484183666212,2.1005714847097785,1.4542417971067698,0.6463296876030088,9,4,1199,346,219,66,133.22222222222223,61.29668792534621,106,80,86.5,11.258330249197702,219,66,118.84615384615384,55.72438515220887,3105.2071005917164,180,80,20,5,0.5157326666666666,3.176044,0.0,0.9784713651994228,6.188792,3.176044,0.0,0.773599,1.1120360566013587,6.188459,3.176258,1.329406,2.0628196666666665,0.8004289008326861,5,4,0,0,0,0,0,9,13,0,0,0.4444444444444444,118.84615384615384,63,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.22222222222223,86.5,0,9,4,1199,346
172.19.0.3,172.19.0.14,58274,80,6,2025-11-23 13:27:05,0.003454,385639.83786913723,3184.7133757961783,2026.635784597568,1158.0775911986102,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0003454,0.002315,0.0,0.0007192286423662505,0.0034539999999999996,0.002315,0.0,0.0005756666666666666,0.0008573746102038608,0.003423,0.002345,7.7e-05,0.0011409999999999999,0.0009311841923056898,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
