src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.12,172.19.0.2,80,36984,6,2025-11-17 20:34:04,0.007826,159212.8801431127,766.6751852798365,383.3375926399182,383.3375926399182,3,3,1048,198,491,66,349.3333333333333,200.34692133618844,66,66,66.0,0.0,491,66,207.66666666666666,200.34692133618847,40138.88888888889,60,60,20,2,0.0015651999999999999,0.00758,0.0,0.003007812121792184,0.00778,0.00778,0.0,0.00389,0.00389,0.007778,0.00758,0.000198,0.003889,0.0036910000000000003,2,0,0,0,2,0,0,2,6,0,0,1.0,207.66666666666666,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.3333333333333,66.0,0,3,3,1048,198
172.19.0.2,172.19.0.4,35846,9092,6,2025-11-17 20:34:04,8.056291,19364.74241062047,50.76777886995393,29.04562409674626,21.72215477320767,234,175,132558,23450,778,66,566.4871794871794,289.7695994679314,134,134,134.0,0.0,778,66,381.4376528117359,306.31305661955616,93827.6886556154,4680,3500,20,176,0.019745811274509802,0.177058,0.0,0.04336883429281693,8.0553,0.177058,0.0,0.03457210300429185,0.052907601534517824,8.055299,0.218326,0.0082,0.04629482183908046,0.07478233983196915,176,175,0,0,0,0,0,351,409,0,0,0.7478632478632479,381.4376528117359,63,43264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.4871794871794,134.0,0,234,175,132558,23450
172.19.0.2,172.19.0.12,36998,80,6,2025-11-17 20:34:04,0.008299,190022.8943246174,1566.4537896132063,963.9715628388961,602.4822267743101,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.0006915833333333332,0.005315,0.0,0.0015139572020774637,0.008299,0.005315,0.0,0.0011855714285714284,0.001842676225892489,0.008182,0.005584,0.000116,0.0020455,0.0022027579871606415,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.2,172.19.0.12,37010,80,6,2025-11-17 20:34:04,0.006147,216691.06881405564,1789.4908085244836,1138.7668781519442,650.7239303725395,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0006146999999999999,0.004213,0.0,0.0012819297211625915,0.006147,0.004213,0.0,0.0010245,0.001530447619706949,0.006079,0.004361,0.000159,0.0020263333333333335,0.001746997678558529,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,37024,80,6,2025-11-17 20:34:04,0.008568,156162.46498599442,1283.8468720821663,816.9934640522877,466.85340802987866,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0008567999999999999,0.006555,0.0,0.001945446827852152,0.008568,0.006555,0.0,0.0014279999999999998,0.002349627913805361,0.00849,0.006802,0.000224,0.0028299999999999996,0.0028538848376671866,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,37034,80,6,2025-11-17 20:34:04,0.007101,189832.41796930012,1549.0775947049713,985.7766511758907,563.3009435290804,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0007101000000000001,0.005114,0.0,0.001537396529851684,0.007101,0.005114,0.0,0.0011835,0.0018446386954270113,0.007025,0.005281,0.000168,0.002341666666666667,0.002156444037968268,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,37044,80,6,2025-11-17 20:34:04,0.00727,217469.05089408526,1788.1705639614854,1100.4126547455296,687.7579092159559,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0006058333333333332,0.005179,0.0,0.0014372595354431369,0.0072699999999999996,0.005179,0.0,0.0010385714285714284,0.0017641602500212674,0.007183,0.005394,7.2e-05,0.00179575,0.0021532227445157644,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,37048,80,6,2025-11-17 20:34:04,0.00793,198612.8625472888,1639.344262295082,1008.8272383354351,630.517023959647,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.0006608333333333335,0.005453,0.0,0.0015406598604349876,0.00793,0.005453,0.0,0.0011328571428571431,0.001886406366505329,0.007852,0.005578,6.3e-05,0.001963,0.002219001915276325,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,37062,80,6,2025-11-17 20:34:04,0.006488,243064.11837237977,2003.6991368680642,1233.0456226880394,770.6535141800247,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.0005406666666666666,0.004595,0.0,0.0012882870625584794,0.006488,0.004595,0.0,0.0009268571428571428,0.0015813536180456673,0.006425,0.004731,3.7e-05,0.00160625,0.0018950780162040823,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.2,172.19.0.12,37072,80,6,2025-11-17 20:34:04,0.008514,156448.20295983084,1291.989664082687,822.1752407798919,469.8144233027954,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0008513999999999999,0.005802,0.0,0.0017699824405908665,0.008514,0.005802,0.0,0.0014190000000000001,0.0021127440292977597,0.008422,0.005988,0.000231,0.0028073333333333336,0.0023888178852497087,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
