src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.13,172.19.0.11,38260,9092,6,2026-01-04 22:34:34,0.0,0,0,0,0,2,0,132,0,66,66,66.0,0.0,0,0,0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,66.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,2,0,132,0
172.19.0.13,172.19.0.11,60252,9092,6,2026-01-04 22:34:36,0.043236,118951.79942640393,208.15986677768527,115.64437043204738,92.5154963456379,5,4,4735,408,1535,66,947.0,719.3338585107753,138,66,102.0,36.0,1535,66,571.4444444444445,681.4292351147959,464345.8024691358,100,80,20,3,0.005404499999999999,0.04017,0.0,0.013148352653469558,0.043236,0.041504,0.0,0.010809,0.017726160131286188,0.002954,0.001303,0.000661,0.0009846666666666667,0.00026212253283955237,3,2,0,0,0,0,0,5,9,0,0,0.8,571.4444444444445,63,61265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.0,102.0,0,5,4,4735,408
172.19.0.13,172.19.0.11,38270,9092,6,2026-01-04 22:34:37,0.111688,15641.787837547454,143.2562137382709,89.53513358641932,53.72108015185159,10,6,836,911,124,66,83.6,23.86294198123945,484,66,151.83333333333334,150.4132271074884,484,66,109.1875,99.65516717034797,9931.15234375,200,120,20,3,0.007445866666666666,0.063524,0.0,0.018121181178818217,0.111688,0.063524,0.0,0.012409777777777777,0.022129436458044233,0.11164400000000001,0.105033,0.00021,0.022328800000000003,0.041390229491511644,3,3,0,0,2,3,0,6,14,0,0,0.6,109.1875,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,151.83333333333334,0,10,6,836,911
172.19.0.13,172.19.0.2,57200,80,6,2026-01-04 22:34:37,1.12098,1399.6681475137825,11.596995486092526,7.136612606826169,4.460382879266356,8,5,806,763,275,66,100.75,67.96828304437298,491,66,152.6,169.22836641650832,491,66,120.6923076923077,120.39063636946103,14493.905325443793,160,100,20,2,0.09341499999999998,1.118855,0.0,0.3091821016917053,1.1209799999999999,1.118855,0.0,0.16013999999999998,0.39139412798610046,1.120917,1.118985,3e-05,0.28022925,0.4842562336931632,2,1,0,0,2,3,0,3,11,0,0,0.625,120.6923076923077,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.75,152.6,0,8,5,806,763
172.19.0.2,172.19.0.8,52396,3001,6,2026-01-04 22:34:37,0.0,0,0,0,0,2,0,148,0,74,74,74.0,0.0,0,0,0,0.0,74,74,74.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,74.0,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,0,0,2,0,148,0
172.19.0.13,172.19.0.11,38286,9092,6,2026-01-04 22:34:37,6.08729,1227.804162443386,4.764024713788895,3.121257571103069,1.6427671426858257,19,10,6156,1318,766,66,324.0,329.6019928401685,198,66,131.8,35.38869876104517,766,66,257.7241379310345,282.7611269863693,79953.85493460167,380,200,20,8,0.2174032142857143,1.013153,0.0,0.4116946658871768,6.08729,1.013153,0.0,0.3381827777777778,0.4720322773684204,6.087211,1.014274,0.00102,0.6763567777777778,0.4766957589622728,8,8,0,0,0,3,0,16,27,0,0,0.5263157894736842,257.7241379310345,64240,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.0,131.8,0,19,10,6156,1318
172.19.0.13,172.19.0.2,57216,80,6,2026-01-04 22:34:38,1.016766,1527.3917499208274,12.785636026381685,7.868083708542574,4.917552317839109,8,5,790,763,275,66,98.75,67.63643618642247,491,66,152.6,169.22836641650832,491,66,119.46153846153847,120.48339520743122,14516.24852071006,160,100,20,2,0.0847305,1.013956,0.0,0.2801727903908884,1.016766,1.013956,0.0,0.14525228571428572,0.35464774855812486,1.016697,1.014059,5.5e-05,0.25417425,0.4387206669997295,2,1,0,0,2,3,0,3,11,0,0,0.625,119.46153846153847,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.75,152.6,0,8,5,790,763
172.19.0.13,172.19.0.2,57232,80,6,2026-01-04 22:34:39,1.017115,1532.7666979643404,12.781248924654538,7.865383953633562,4.915864971020976,8,5,796,763,275,66,99.5,67.7126280689208,491,66,152.6,169.22836641650832,491,66,119.92307692307692,120.43093235317752,14503.60946745562,160,100,20,2,0.08475958333333335,1.014272,0.0,0.28025928767436603,1.017115,1.014272,0.0,0.14530214285714288,0.35475638639431295,1.017036,1.014393,5.9e-05,0.254259,0.4388645512433193,2,1,0,0,2,3,0,3,11,0,0,0.625,119.92307692307692,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5,152.6,0,8,5,796,763
172.19.0.13,172.19.0.2,57248,80,6,2026-01-04 22:34:40,1.017696,1547.613432695029,12.773952142879603,7.8608936263874485,4.913058516492155,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.084808,1.014818,0.0,0.28040935124385563,1.017696,1.014818,0.0,0.14538514285714288,0.35494545776073766,1.017606,1.014955,4.1e-05,0.2544015,0.4391068188889237,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.13,172.19.0.2,57254,80,6,2026-01-04 22:34:41,1.017768,1549.4690342003285,12.773048474701504,7.860337522893233,4.912710951808271,8,5,814,763,275,66,101.75,68.28753546585205,491,66,152.6,169.22836641650832,491,66,121.3076923076923,120.40085906630948,14496.366863905318,160,100,20,2,0.084814,1.014603,0.0,0.2803428838428636,1.017768,1.014603,0.0,0.14539542857142856,0.3548536840630262,1.017687,1.01476,5.7e-05,0.25442175,0.4389827607932771,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.75,152.6,0,8,5,814,763
