src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.3,172.19.0.4,60260,9092,6,2025-11-23 13:43:13,0.0,0,0,0,0,2,0,132,0,66,66,66.0,0.0,0,0,0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,66.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,2,0,132,0
172.19.0.3,172.19.0.14,42220,80,6,2025-11-23 13:43:13,0.002938,453369.63921034714,3744.0435670524166,2382.573179033356,1361.4703880190605,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0002938,0.002032,0.0,0.0006249186827099987,0.002938,0.002032,0.0,0.0004896666666666667,0.0007468247600489839,0.002911,0.002065,4.8e-05,0.0009703333333333334,0.0008324046825646499,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.3,172.19.0.4,40328,9092,6,2025-11-23 13:43:13,9.148624,21724.906390294324,56.62053659654173,32.35459234088099,24.26594425566074,296,222,167673,31080,777,66,566.4628378378378,288.7647948193855,140,140,140.0,0.0,777,66,383.69305019305017,303.62536035346204,92188.35944976968,5920,4440,20,223,0.017695597678916826,0.170558,0.0,0.04254459759330032,9.147777,0.170558,0.0,0.031009413559322033,0.05264983131112564,9.148146,0.212124,0.003325,0.04139432579185521,0.07456839602754042,223,222,0,0,0,0,0,445,518,0,0,0.75,383.69305019305017,63,43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.4628378378378,140.0,0,296,222,167673,31080
172.19.0.3,172.19.0.14,42222,80,6,2025-11-23 13:43:13,0.002496,536057.6923076924,4407.051282051282,2804.4871794871797,1602.5641025641025,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.00024959999999999994,0.00179,0.0,0.0005444928282355976,0.002496,0.00179,0.0,0.000416,0.0006539492844759956,0.00248,0.001827,3.5e-05,0.0008266666666666666,0.0007463119693235234,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.3,172.19.0.14,42228,80,6,2025-11-23 13:43:13,0.003185,423233.9089481947,3453.6891679748824,2197.802197802198,1255.8869701726844,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.00031849999999999994,0.002271,0.0,0.0006919403514754723,0.003185,0.002271,0.0,0.0005308333333333334,0.0008304844804222546,0.003164,0.00233,3.3e-05,0.0010546666666666666,0.0009547468541742128,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.3,172.19.0.14,42232,80,6,2025-11-23 13:43:13,0.003442,459035.4445090064,3776.873910517141,2324.230098779779,1452.6438117373618,8,5,814,766,278,66,101.75,69.1117754076684,494,66,153.2,170.42816668614375,494,66,121.53846153846153,121.397386478404,14737.325443786985,160,100,20,2,0.0002868333333333334,0.002207,0.0,0.0006417133099930391,0.003442,0.002207,0.0,0.0004917142857142858,0.0007813200760408565,0.003412,0.002291,2.6e-05,0.000853,0.000920942180595503,2,1,0,0,2,3,0,3,11,0,0,0.625,121.53846153846153,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.75,153.2,0,8,5,814,766
172.19.0.3,172.19.0.14,42240,80,6,2025-11-23 13:43:13,0.00344,457558.1395348837,3779.0697674418607,2325.5813953488373,1453.4883720930234,8,5,811,763,275,66,101.375,68.15595626942667,491,66,152.6,169.22836641650832,491,66,121.07692307692308,120.39260234011412,14494.378698224853,160,100,20,2,0.0002866666666666667,0.002269,0.0,0.0006455726570693307,0.0034400000000000003,0.002269,0.0,0.0004914285714285714,0.0007870238437380693,0.003409,0.002383,2.7e-05,0.00085225,0.0009493696263837389,2,1,0,0,2,3,0,3,11,0,0,0.625,121.07692307692308,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.375,152.6,0,8,5,811,763
172.19.0.3,172.19.0.14,42244,80,6,2025-11-23 13:43:13,0.002924,538987.6880984952,4445.9644322845415,2735.9781121751025,1709.9863201094392,8,5,808,768,280,66,101.0,69.48381106416083,496,66,153.6,171.22803508771568,496,66,121.23076923076923,122.07573553782338,14902.485207100593,160,100,20,2,0.00024366666666666664,0.001976,0.0,0.0005641972665261288,0.002924,0.001976,0.0,0.00041771428571428564,0.0006899906240120149,0.002904,0.002057,1.5e-05,0.000726,0.0008285604986963834,2,1,0,0,2,3,0,3,11,0,0,0.625,121.23076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,153.6,0,8,5,808,768
172.19.0.3,172.19.0.14,42258,80,6,2025-11-23 13:43:13,0.006733,197831.57582058516,1633.7442447645922,1039.6554284865588,594.0888162780335,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0006733,0.003501,0.0,0.0012504722347977185,0.006733,0.003501,0.0,0.0011221666666666667,0.001463992306066607,0.006659,0.003667,0.000187,0.0022196666666666667,0.0014797660475749388,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.3,172.19.0.14,42260,80,6,2025-11-23 13:43:13,0.004981,268620.7588837583,2208.39188917888,1405.3402931138326,803.0515960650472,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0004981,0.003381,0.0,0.0010346554450637179,0.004981,0.003381,0.0,0.0008301666666666666,0.0012328898864952303,0.004937,0.003542,8e-05,0.0016456666666666668,0.0014325656083482607,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.3,172.19.0.14,42268,80,6,2025-11-23 13:43:13,0.005486,245716.36893911773,2005.1039008384978,1275.9752096244986,729.1286912139992,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0005486,0.003946,0.0,0.0011921932896976062,0.0054859999999999996,0.003946,0.0,0.0009143333333333333,0.0014312468534657308,0.005437,0.004058,0.0001,0.0018123333333333333,0.0016592717947608489,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.3,172.19.0.14,42272,80,6,2025-11-23 13:43:13,0.006393,247145.3151884874,2033.4741123103393,1251.3686844986703,782.105427811669,8,5,814,766,278,66,101.75,69.1117754076684,494,66,153.2,170.42816668614375,494,66,121.53846153846153,121.397386478404,14737.325443786985,160,100,20,2,0.0005327499999999999,0.004206,0.0,0.001206128249468798,0.006392999999999999,0.004206,0.0,0.0009132857142857142,0.0014709530160784213,0.0063349999999999995,0.004363,5.2e-05,0.0015837499999999999,0.0017438505347362769,2,1,0,0,2,3,0,3,11,0,0,0.625,121.53846153846153,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.75,153.2,0,8,5,814,766
