src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.3,172.19.0.14,35454,80,6,2025-11-23 13:43:30,0.006873,229885.0574712644,1891.4593336243272,1163.9749745380475,727.4843590862797,8,5,814,766,278,66,101.75,69.1117754076684,494,66,153.2,170.42816668614375,494,66,121.53846153846153,121.397386478404,14737.325443786985,160,100,20,2,0.00057275,0.004806,0.0,0.0013559031507326277,0.006873000000000001,0.004806,0.0,0.000981857142857143,0.0016645322318959187,0.006809,0.004961,3.4e-05,0.00170225,0.0019943196051535974,2,1,0,0,2,3,0,3,11,0,0,0.625,121.53846153846153,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.75,153.2,0,8,5,814,766
172.19.0.3,172.19.0.4,40328,9092,6,2025-11-23 13:43:30,9.148845,18622.45999358389,49.514446905593005,27.98167418947419,21.53277271611881,256,197,143386,26988,778,66,560.1015625,293.59656471092876,140,66,136.99492385786803,14.606339442096905,778,66,376.10154525386315,304.6330087855915,92801.2700417623,5120,3940,20,190,0.020240807522123892,0.896833,0.0,0.05933304887524676,9.148845,0.896833,0.0,0.03587782352941176,0.07627082945309416,9.107057,0.89755,0.000578,0.046464576530612235,0.09669752932173509,190,189,0,0,0,0,0,379,453,0,0,0.76953125,376.10154525386315,63,43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.1015625,136.99492385786803,0,256,197,143386,26988
172.19.0.3,172.19.0.14,35462,80,6,2025-11-23 13:43:30,0.006567,239683.26480889294,1979.594944419065,1218.2122734886555,761.3826709304096,8,5,811,763,275,66,101.375,68.15595626942667,491,66,152.6,169.22836641650832,491,66,121.07692307692308,120.39260234011412,14494.378698224853,160,100,20,2,0.00054725,0.004456,0.0,0.0012711474557134063,0.006567,0.004456,0.0,0.0009381428571428571,0.0015570188941482674,0.006506,0.004587,3.4e-05,0.0016265,0.0018425179103607108,2,1,0,0,2,3,0,3,11,0,0,0.625,121.07692307692308,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.375,152.6,0,8,5,811,763
172.19.0.3,172.19.0.14,35470,80,6,2025-11-23 13:43:30,0.007533,209212.7970264171,1725.7400769945573,1061.9938935351122,663.7461834594451,8,5,808,768,280,66,101.0,69.48381106416083,496,66,153.6,171.22803508771568,496,66,121.23076923076923,122.07573553782338,14902.485207100593,160,100,20,2,0.0006277499999999999,0.004966,0.0,0.0014195390170169092,0.007533,0.004966,0.0,0.0010761428571428571,0.0017312249526663754,0.007457,0.005122,6.9e-05,0.00186425,0.00203613744317519,2,1,0,0,2,3,0,3,11,0,0,0.625,121.23076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,153.6,0,8,5,808,768
172.19.0.3,172.19.0.14,35486,80,6,2025-11-23 13:43:30,0.006292,211697.39351557533,1748.2517482517483,1112.523839796567,635.7279084551813,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0006292,0.00421,0.0,0.0013011788347494745,0.006292,0.00421,0.0,0.0010486666666666667,0.0015500952300495034,0.006221,0.00431,0.000138,0.0020736666666666664,0.0017164296923815109,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.3,172.19.0.14,35492,80,6,2025-11-23 13:43:30,0.005415,247091.4127423823,2031.3942751615882,1292.7054478301015,738.6888273314867,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0005415000000000001,0.003621,0.0,0.0011071353349974878,0.005415,0.003621,0.0,0.0009025000000000001,0.0013171520729715813,0.005362,0.00378,0.000153,0.0017873333333333333,0.0015022392914875076,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.3,172.19.0.14,35500,80,6,2025-11-23 13:43:30,0.005382,250464.51133407658,2043.8498699368265,1300.6317354143441,743.2181345224824,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0005382,0.003761,0.0,0.0011452960141378299,0.005382,0.003761,0.0,0.0008970000000000001,0.001371228646141846,0.005339,0.00385,0.000128,0.0017796666666666666,0.0015480702682874432,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.3,172.19.0.14,35512,80,6,2025-11-23 13:43:30,0.006225,253815.26104417673,2088.3534136546186,1285.140562248996,803.2128514056226,8,5,814,766,278,66,101.75,69.1117754076684,494,66,153.2,170.42816668614375,494,66,121.53846153846153,121.397386478404,14737.325443786985,160,100,20,2,0.00051875,0.004229,0.0,0.0012012465140428088,0.0062250000000000005,0.004229,0.0,0.0008892857142857143,0.0014696993584000888,0.006168,0.004349,5.1e-05,0.001542,0.0017364115295631965,2,1,0,0,2,3,0,3,11,0,0,0.625,121.53846153846153,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.75,153.2,0,8,5,814,766
172.19.0.3,172.19.0.14,35524,80,6,2025-11-23 13:43:30,0.00605,260165.28925619836,2148.7603305785124,1322.314049586777,826.4462809917355,8,5,811,763,275,66,101.375,68.15595626942667,491,66,152.6,169.22836641650832,491,66,121.07692307692308,120.39260234011412,14494.378698224853,160,100,20,2,0.0005041666666666667,0.003954,0.0,0.001137550572746353,0.00605,0.003954,0.0,0.0008642857142857142,0.0013878725460508372,0.005989,0.004066,5.6e-05,0.00149725,0.0016210341413739563,2,1,0,0,2,3,0,3,11,0,0,0.625,121.07692307692308,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.375,152.6,0,8,5,811,763
172.19.0.3,172.19.0.14,35540,80,6,2025-11-23 13:43:30,0.006309,249801.87034395308,2060.5484228879377,1268.0297987002693,792.5186241876684,8,5,808,768,280,66,101.0,69.48381106416083,496,66,153.6,171.22803508771568,496,66,121.23076923076923,122.07573553782338,14902.485207100593,160,100,20,2,0.0005257500000000001,0.00393,0.0,0.0011363767072733115,0.006309,0.00393,0.0,0.0009012857142857144,0.0013773917083993745,0.006248,0.00419,7.2e-05,0.001562,0.001667489730103307,2,1,0,0,2,3,0,3,11,0,0,0.625,121.23076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,153.6,0,8,5,808,768
