src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.12,172.19.0.4,42726,9092,6,2025-11-23 19:38:32,0.0,0,0,0,0,2,0,132,0,66,66,66.0,0.0,0,0,0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,66.0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,0,0,2,0,132,0
172.19.0.12,172.19.0.4,42958,9092,6,2025-11-23 19:38:32,9.004871,251.53053275277347,2.1099691489195127,1.443663101892298,0.6663060470272145,13,6,1731,534,220,66,133.15384615384616,63.64063306972042,107,80,89.0,12.727922061357855,220,66,119.21052631578948,56.95203794456157,3243.534626038781,260,120,20,7,0.500270611111111,3.000597,0.0,0.9789181862965498,9.004871,3.000597,0.0,0.7504059166666667,1.1179079678092512,9.004559,3.001203,0.170725,1.8009118000000002,1.0534710404777912,7,6,0,0,0,0,0,13,19,0,0,0.46153846153846156,119.21052631578948,63,50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.15384615384616,89.0,0,13,6,1731,534
172.19.0.4,172.19.0.12,9092,42952,6,2025-11-23 19:38:32,9.040038,608.7363792054857,6.415902234039282,4.314141157371242,2.1017610766680406,39,19,3014,2489,88,66,77.28205128205128,10.996383363374218,131,131,131.0,0.0,131,66,94.87931034482759,26.775617824229627,716.9337098692033,780,380,20,20,0.15859715789473683,0.501326,0.0,0.23239987833132286,9.040038000000001,0.501326,0.0,0.23789573684210533,0.24929865374725538,9.039496,0.50324,0.501368,0.5021942222222222,0.000441132829020352,20,19,0,0,0,0,0,39,58,0,0,0.48717948717948717,94.87931034482759,50476,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.28205128205128,131.0,0,39,19,3014,2489
