src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.19.0.2,172.19.0.12,59708,80,6,2025-11-17 20:35:55,0.009036,174966.7994687915,1438.6896857016377,885.3474988933156,553.3421868083223,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0007530000000000001,0.006056,0.0,0.001697776830642551,0.009036,0.006056,0.0,0.0012908571428571429,0.002069690344580314,0.008917,0.006269,0.000133,0.0022292500000000003,0.0024578234654873,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.4,35846,9092,6,2025-11-17 20:35:55,9.157763,19567.5515952968,51.322577358684654,29.373985764864194,21.948591593820456,269,201,152261,26934,778,66,566.0260223048327,290.4338686114178,134,134,134.0,0.0,778,66,381.2659574468085,306.5335834411538,93962.83777727478,5380,4020,20,202,0.019526147121535182,0.174158,0.0,0.04296394911095385,9.157763,0.174158,0.0,0.034170757462686566,0.05243415186579454,9.116612,0.215724,0.007583,0.04558306,0.07424199495808555,202,201,0,0,0,0,0,403,470,0,0,0.7472118959107806,381.2659574468085,63,43264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.0260223048327,134.0,0,269,201,152261,26934
172.19.0.2,172.19.0.12,59710,80,6,2025-11-17 20:35:55,0.008088,194732.93768545994,1607.3194856577647,989.1196834817014,618.1998021760634,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.000674,0.005369,0.0,0.0015232375608114008,0.008088,0.005369,0.0,0.0011554285714285714,0.0018561295257407363,0.007977999999999999,0.005586,5.8e-05,0.0019944999999999997,0.002221321397276855,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
172.19.0.2,172.19.0.12,59712,80,6,2025-11-17 20:35:55,0.007899,199645.52474996835,1645.777946575516,1012.786428661856,632.99151791366,8,5,809,768,280,66,101.125,69.51157727314207,496,66,153.6,171.22803508771568,496,66,121.3076923076923,122.07273028522766,14901.751479289938,160,100,20,2,0.00065825,0.005287,0.0,0.0014950191818724823,0.007899,0.005287,0.0,0.0011284285714285715,0.0018273203532685196,0.007803,0.005489,8.2e-05,0.00195075,0.00217761146385208,2,1,0,0,2,3,0,3,11,0,0,0.625,121.3076923076923,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.125,153.6,0,8,5,809,768
172.19.0.4,172.19.0.2,9092,38516,6,2025-11-17 20:35:55,8.551608,612.2825087398768,6.431538957351647,4.326671662218381,2.1048672951332663,37,18,2860,2376,88,66,77.29729729729729,10.995981735025742,132,132,132.0,0.0,132,66,95.2,27.205881717011117,740.1599999999997,740,360,20,19,0.15836311111111112,0.501419,0.0,0.23220080967803666,8.551608,0.501419,0.0,0.23754466666666665,0.24913207007060867,8.550075,0.503922,0.501526,0.5029455882352942,0.0006157654307802107,19,18,0,0,0,0,0,37,55,0,0,0.4864864864864865,95.2,50476,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.29729729729729,132.0,0,37,18,2860,2376
172.19.0.2,172.19.0.12,59722,80,6,2025-11-17 20:35:55,0.008833,150798.14332616323,1245.3300124533,792.4827351975546,452.8472772557455,7,4,635,697,223,66,90.71428571428571,54.1181624799298,491,66,174.25,182.90485914813746,491,66,121.0909090909091,125.07485362079964,15643.71900826446,140,80,20,1,0.0008832999999999998,0.006836,0.0,0.002025599617397278,0.008833,0.006836,0.0,0.0014721666666666668,0.0024487787715966143,0.008732,0.007177,0.000147,0.002910666666666667,0.00306036275990645,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.71428571428571,174.25,0,7,4,635,697
172.19.0.2,172.19.0.12,59734,80,6,2025-11-17 20:35:55,0.007076,189089.88128886378,1554.5505935556812,989.2594686263426,565.2911249293386,7,4,638,700,226,66,91.14285714285714,55.16579833667277,494,66,175.0,184.20369160253006,494,66,121.63636363636364,126.10477081831795,15902.413223140495,140,80,20,1,0.0007075999999999999,0.005065,0.0,0.0015248780410249206,0.007076,0.005065,0.0,0.0011793333333333334,0.0018277635392893567,0.006986999999999999,0.005232,0.000153,0.002329,0.002136267305371685,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,121.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,175.0,0,7,4,638,700
172.19.0.2,172.19.0.12,59744,80,6,2025-11-17 20:35:55,0.00833,161824.72989195678,1320.5282112845136,840.3361344537815,480.1920768307323,7,4,643,705,231,66,91.85714285714286,56.912033805134165,499,66,176.25,186.36841873021297,499,66,122.54545454545455,127.82613449978459,16339.520661157021,140,80,20,1,0.0008329999999999999,0.006153,0.0,0.001834091927903288,0.008329999999999999,0.006153,0.0,0.0013883333333333332,0.0022084547136453176,0.00823,0.006412,0.000193,0.0027433333333333333,0.0026591969130213395,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,122.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.85714285714286,176.25,0,7,4,643,705
172.19.0.2,172.19.0.12,59760,80,6,2025-11-17 20:35:55,0.007454,212100.88543064127,1744.03005097934,1073.2492621411322,670.7807888382077,8,5,815,766,278,66,101.875,69.15279730423057,494,66,153.2,170.42816668614375,494,66,121.61538461538461,121.39923866288862,14737.775147928991,160,100,20,2,0.0006211666666666667,0.005137,0.0,0.0014495918295238223,0.007454,0.005137,0.0,0.0010648571428571428,0.0017742819415648872,0.007379,0.005324,4.3e-05,0.00184475,0.002131295776634487,2,1,0,0,2,3,0,3,11,0,0,0.625,121.61538461538461,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.875,153.2,0,8,5,815,766
172.19.0.2,172.19.0.12,59770,80,6,2025-11-17 20:35:55,0.008125,193846.15384615384,1600.0,984.6153846153845,615.3846153846154,8,5,812,763,275,66,101.5,68.19824044651006,491,66,152.6,169.22836641650832,491,66,121.15384615384616,120.3947648707535,14494.899408284024,160,100,20,2,0.0006770833333333334,0.005445,0.0,0.001544859781033721,0.008125,0.005445,0.0,0.0011607142857142858,0.0018900204620423493,0.008036,0.005674,5.4e-05,0.002009,0.0022652318865846828,2,1,0,0,2,3,0,3,11,0,0,0.625,121.15384615384616,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.5,152.6,0,8,5,812,763
