src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.18.0.1,172.18.0.5,59798,80,6,2025-11-06 18:30:37,0.005331,223597.82404802102,2063.4027386981807,1313.0744700806604,750.3282686175202,7,4,602,590,190,66,86.0,42.60114015912183,384,66,147.5,136.58239271589878,384,66,108.36363636363636,93.88123321736472,8813.685950413224,140,80,20,1,0.0005331,0.003734,0.0,0.0010836650266572232,0.005331,0.003889,0.0,0.0008885,0.0013566668407043296,0.005112,0.003734,0.000554,0.001704,0.0014396527359054334,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,108.36363636363636,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,147.5,0,7,4,602,590
172.18.0.5,172.18.0.3,33384,3001,6,2025-11-06 18:30:37,0.004141,301134.9915479353,2656.3631972953394,1690.412943733398,965.9502535619416,7,4,684,563,272,66,97.71428571428571,71.23745861696696,357,66,140.75,124.89470565240146,357,66,113.36363636363636,96.59312296928118,9330.231404958675,140,80,20,1,0.0004141,0.002781,0.0,0.000829799066039484,0.004141,0.00283,0.0,0.0006901666666666666,0.0010110125974597064,0.004013,0.002781,9.4e-05,0.0013376666666666667,0.001106011553084124,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,113.36363636363636,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.71428571428571,140.75,0,7,4,684,563
172.18.0.1,172.18.0.5,59808,80,6,2025-11-06 18:30:38,0.005459,219454.11247481222,2015.0210661293277,1282.2861329913903,732.7349331379373,7,4,605,593,193,66,86.42857142857143,43.64747462129197,387,66,148.25,137.88106287666918,387,66,108.9090909090909,94.92049739885627,9009.900826446281,140,80,20,1,0.0005459,0.003674,0.0,0.0010631902416783179,0.005459,0.003809,0.0,0.0009098333333333332,0.0013148876272222742,0.00523,0.003674,0.000589,0.0017433333333333335,0.0013738816866414986,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,108.9090909090909,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.42857142857143,148.25,0,7,4,605,593
172.18.0.5,172.18.0.4,41238,3002,6,2025-11-06 18:30:38,0.003386,369167.1588895452,3248.6709982279976,2067.3360897814528,1181.3349084465447,7,4,684,566,272,66,97.71428571428571,71.23745861696696,360,66,141.5,126.1933041012874,360,66,113.63636363636364,97.28241243202721,9463.867768595044,140,80,20,1,0.0003386,0.002633,0.0,0.0007693289543491782,0.003386,0.002676,0.0,0.0005643333333333334,0.0009487122265939704,0.00327,0.002633,0.000132,0.00109,0.0011016408973284655,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,113.63636363636364,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.71428571428571,141.5,0,7,4,684,566
172.18.0.1,172.18.0.5,59814,80,6,2025-11-06 18:30:40,0.004904,246329.5269168026,2243.0668841761826,1427.4061990212072,815.6606851549755,7,4,610,598,198,66,87.14285714285714,45.39171910453829,392,66,149.5,140.04552831133168,392,66,109.81818181818181,96.65855385354081,9342.87603305785,140,80,20,1,0.0004904,0.003366,0.0,0.0009880339265430109,0.004904,0.003419,0.0,0.0008173333333333334,0.0011938658029927633,0.004785,0.003366,0.000271,0.001595,0.001302462539448512,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,109.81818181818181,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.14285714285714,149.5,0,7,4,610,598
172.18.0.5,172.18.0.2,40530,3003,6,2025-11-06 18:30:40,0.003431,365782.5706791023,3206.0623724861557,2040.2215097639173,1165.8408627222384,7,4,684,571,272,66,97.71428571428571,71.23745861696696,365,66,142.75,128.3576546217638,365,66,114.0909090909091,98.43729388014626,9689.90082644628,140,80,20,1,0.0003431,0.002502,0.0,0.0007298001712797826,0.003431,0.002577,0.0,0.0005718333333333334,0.000907967954035579,0.0033269999999999997,0.002502,8.2e-05,0.001109,0.0010212955824180708,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,114.0909090909091,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.71428571428571,142.75,0,7,4,684,571
172.18.0.1,172.18.0.5,59820,80,6,2025-11-06 18:30:42,0.179961,6940.392640627691,61.124354721300726,38.89731664082773,22.22703808047299,7,4,678,571,266,66,96.85714285714286,69.14049582744765,365,66,142.75,128.3576546217638,365,66,113.54545454545455,97.57362128284433,9520.611570247931,140,80,20,1,0.017996099999999998,0.178594,0.0,0.05353295327076585,0.179961,0.178646,0.0,0.029993500000000003,0.06647972812005677,0.179811,0.178594,0.000289,0.05993700000000001,0.08390357488212287,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,113.54545454545455,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.85714285714286,142.75,0,7,4,678,571
172.18.0.5,172.18.0.3,33390,3001,6,2025-11-06 18:30:42,0.178355,7681.309747413865,67.28154523282218,39.2475680524796,28.033977180342575,7,5,760,610,348,66,108.57142857142857,97.80864282999177,338,66,122.0,108.04443530325845,348,66,114.16666666666667,102.41242871622349,10488.305555555557,140,100,20,1,0.01621409090909091,0.177817,0.0,0.05110336762867723,0.178355,0.17787,0.0,0.02972583333333333,0.06625212463616209,0.178306,0.177817,2.6e-05,0.0445765,0.07692651843317752,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,114.16666666666667,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.57142857142857,122.0,0,7,5,760,610
172.18.0.1,172.18.0.5,59824,80,6,2025-11-06 18:30:43,0.151782,8215.730455521734,72.47236167661515,46.11877561239146,26.353586064223688,7,4,676,571,264,66,96.57142857142857,68.44154365558381,365,66,142.75,128.3576546217638,365,66,113.36363636363636,97.29082244606325,9465.504132231403,140,80,20,1,0.015178199999999998,0.150355,0.0,0.04505939312241123,0.151782,0.150494,0.0,0.025296999999999997,0.05599026125139978,0.15168399999999999,0.150355,0.000413,0.050561333333333326,0.0705650772093077,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,113.36363636363636,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.57142857142857,142.75,0,7,4,676,571
172.18.0.5,172.18.0.3,33406,3001,6,2025-11-06 18:30:43,0.149946,9123.284382377657,80.02881037173383,46.68347271684473,33.34533765488909,7,5,758,610,346,66,108.28571428571429,97.10923787999087,338,66,122.0,108.04443530325845,346,66,114.0,102.03267450511461,10410.666666666666,140,100,20,1,0.013631454545454546,0.149542,0.0,0.04297870836158006,0.149946,0.149582,0.0,0.024990999999999996,0.05571881838900271,0.14988300000000002,0.149542,4.3e-05,0.03747075,0.06470438583425006,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,114.0,64240,65160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.28571428571429,122.0,0,7,5,758,610
